CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Frio,5,1978,1435,543,1155,516,164,7,13,7,95,3,0,0,8,10,310,64,1124,479
Frio,6,2217,1669,548,1384,485,138,51,22,11,103,4,0,0,15,4,371,71,1290,477
Frio,7,1737,1306,431,1021,415,144,3,14,1,103,8,0,1,25,2,306,74,997,357
Frio,8,1478,978,500,812,467,90,11,14,4,57,8,0,0,4,11,208,86,767,414
Frio,9,1190,737,453,646,439,32,4,8,8,33,2,0,0,17,1,151,86,585,367
Frio,10,1088,624,464,524,453,29,2,17,3,33,4,0,0,20,3,158,75,460,391
Frio,11,970,528,442,486,411,13,20,5,4,16,9,0,0,2,4,96,73,425,370
Frio,12,951,460,491,430,479,9,3,7,8,6,1,0,0,6,2,114,116,346,375
Frio,13,891,447,444,428,429,3,3,8,2,2,8,0,1,4,3,141,100,304,345
Frio,14,714,339,375,325,365,4,2,4,5,2,2,0,0,4,1,91,100,247,275
Frio,15,733,319,414,319,403,0,5,1,0,1,1,0,0,1,2,99,123,224,291
Frio,16,514,239,275,227,269,3,2,4,0,4,0,0,1,1,3,77,88,161,186
Frio,17,332,152,180,148,173,1,4,0,1,1,4,0,0,0,0,49,49,102,131
Frio,18,269,75,194,70,190,1,1,0,1,0,1,0,0,4,1,32,44,44,150
Gaines,5,1432,704,728,660,696,13,8,7,17,11,1,0,0,12,7,374,388,325,340
Gaines,6,1442,771,671,684,634,56,12,12,7,1,9,0,0,17,10,403,390,360,281
Gaines,7,1564,800,764,739,730,28,14,24,8,4,1,0,0,1,15,438,440,350,324
Gaines,8,1396,742,654,672,623,48,12,6,5,0,12,2,0,12,4,424,347,312,308
Gaines,9,1445,701,744,674,722,16,11,7,5,2,2,0,0,2,4,385,414,313,331
Gaines,10,1089,566,523,537,496,9,17,9,4,1,2,0,0,9,5,326,330,239,193
Gaines,11,1015,499,516,471,498,13,11,4,4,5,1,0,0,6,2,291,307,207,210
Gaines,12,1214,613,601,573,564,10,24,13,8,8,5,0,0,7,2,367,382,244,220
Gaines,13,988,549,439,519,416,21,9,1,7,1,4,2,0,5,3,324,285,222,155
Gaines,14,613,292,321,278,307,6,9,3,4,1,1,0,0,2,2,161,187,132,134
Gaines,15,525,276,249,262,243,4,1,6,3,2,0,1,0,1,2,187,147,88,102
Gaines,16,310,132,178,123,167,3,6,2,2,0,0,0,0,4,3,78,120,54,58
Gaines,17,252,110,142,106,132,1,5,1,1,0,0,0,0,3,3,64,100,48,42
Gaines,18,239,94,145,86,137,4,4,2,3,0,0,0,0,1,2,66,115,28,32
Galveston,5,20178,10237,9941,8054,7784,1478,1378,102,97,298,414,7,15,297,254,6932,6629,3302,3314
Galveston,6,22646,11260,11386,8932,8718,1582,1808,105,105,385,495,5,22,249,240,7772,8010,3487,3380
Galveston,7,22903,11263,11640,9074,9281,1475,1563,134,100,393,467,23,14,162,217,7892,8426,3362,3214
Galveston,8,23833,11649,12184,9373,9657,1541,1752,96,64,395,524,15,5,227,184,8155,8783,3483,3404
Galveston,9,22219,10791,11428,8829,8945,1262,1616,98,109,433,576,19,18,149,165,7588,8382,3199,3047
Galveston,10,22244,10820,11424,8829,9222,1227,1357,104,121,488,531,15,15,153,182,7961,8523,2859,2903
Galveston,11,21310,10375,10935,8600,8986,1138,1247,104,88,434,483,3,10,88,129,8002,8434,2365,2511
Galveston,12,23558,11404,12154,9387,9980,1405,1507,99,128,365,421,7,7,138,114,9270,10005,2131,2152
Galveston,13,22522,11065,11457,9232,9411,1274,1520,82,84,341,319,16,12,120,111,9257,9744,1810,1713
Galveston,14,18532,8803,9729,7387,7897,1006,1342,66,61,242,308,7,6,94,116,7474,8299,1329,1432
Galveston,15,14355,6825,7530,5830,6199,683,920,59,29,184,304,2,16,57,72,5892,6583,924,947
Galveston,16,9459,4286,5173,3656,4295,416,633,17,32,153,161,1,7,42,46,3768,4534,517,640
Galveston,17,5672,2373,3299,1988,2683,250,472,27,29,76,75,0,0,28,44,2086,2863,283,436
Galveston,18,5438,1968,3470,1688,2845,186,510,19,20,52,68,5,4,16,25,1674,3035,292,435
Garza,5,608,481,127,431,104,33,12,12,1,0,1,1,1,3,9,128,60,348,67
Garza,6,757,624,133,554,117,53,8,0,5,0,0,0,0,16,4,202,60,417,72
Garza,7,562,390,172,353,143,35,24,0,1,0,4,1,0,0,1,132,107,257,65
Garza,8,387,251,136,233,108,12,10,3,3,0,12,0,1,4,1,94,78,159,58
Garza,9,411,284,127,252,113,21,11,0,0,0,0,2,0,9,3,100,63,185,64
Garza,10,500,365,135,316,128,25,6,6,1,18,0,0,0,0,0,137,68,228,68
Garza,11,397,227,170,203,145,9,11,4,4,5,8,0,0,4,4,83,95,142,76
Garza,12,451,295,156,273,150,15,7,0,0,1,0,0,0,5,0,149,118,145,39
Garza,13,256,152,104,143,89,9,12,0,1,1,1,0,0,0,0,97,68,60,37
Garza,14,184,85,99,82,90,3,8,0,1,0,0,0,0,0,0,71,65,12,36
Garza,15,161,75,86,61,84,8,1,4,1,1,0,0,0,1,0,63,70,10,17
Garza,16,154,70,84,67,84,0,1,1,0,0,0,0,0,1,0,54,60,15,27
Garza,17,146,71,75,71,71,1,2,0,0,0,0,0,0,0,1,60,59,12,17
Garza,18,82,33,49,32,46,1,1,1,1,0,0,0,0,0,0,30,40,4,9
Gillespie,5,1304,695,609,658,569,6,3,13,17,4,2,0,4,13,15,418,370,278,240
Gillespie,6,1260,672,588,637,566,10,3,11,9,5,7,1,0,6,5,420,361,250,227
Gillespie,7,1135,551,584,503,555,9,8,20,6,12,14,0,0,4,4,336,390,208,195
Gillespie,8,1327,646,681,613,657,9,10,7,9,6,3,1,0,8,4,439,457,204,224
Gillespie,9,1306,629,677,586,660,16,2,11,13,5,4,2,0,5,2,421,444,199,233
Gillespie,10,1308,635,673,617,644,1,4,6,7,1,5,0,4,6,13,466,482,165,192
Gillespie,11,1465,704,761,674,739,10,7,11,8,3,4,3,0,2,4,506,597,196,164
Gillespie,12,1903,898,1005,851,983,6,4,20,5,6,11,1,0,12,4,702,803,192,205
Gillespie,13,2143,1013,1130,987,1092,3,8,15,19,0,2,1,1,6,9,870,1013,141,118
Gillespie,14,2232,1074,1158,1018,1130,25,0,4,13,3,4,1,2,20,12,962,1068,92,90
Gillespie,15,2127,994,1133,967,1117,1,5,10,6,5,3,1,0,9,3,915,1060,77,73
Gillespie,16,1649,800,849,788,830,2,4,2,5,1,1,1,0,3,12,739,801,57,48
Gillespie,17,1155,575,580,566,570,0,4,2,2,1,5,0,0,5,0,566,556,9,24
Gillespie,18,1134,476,658,471,647,1,5,2,3,0,1,0,0,2,2,447,634,30,24
Glasscock,5,93,53,40,52,38,1,2,0,0,0,0,0,0,0,0,34,23,19,17
Glasscock,6,93,47,46,42,42,4,4,0,0,0,0,0,0,0,1,22,31,23,16
Glasscock,7,131,95,36,93,35,2,1,0,0,0,0,0,0,0,0,35,32,59,6
Glasscock,8,102,51,51,47,51,2,0,1,0,0,0,0,1,0,0,35,28,18,23
Glasscock,9,93,35,58,34,55,0,0,0,0,1,1,0,0,2,0,23,33,14,25
Glasscock,10,100,65,35,66,29,0,4,0,0,0,0,0,0,0,1,29,19,39,16
Glasscock,11,73,40,33,39,32,1,0,0,0,0,0,0,0,0,1,26,20,14,13
Glasscock,12,83,35,48,33,48,1,0,1,0,0,0,0,0,0,0,28,34,6,14
Glasscock,13,83,46,37,46,37,0,0,0,0,0,0,0,0,0,0,35,28,10,10
Glasscock,14,68,34,34,33,34,0,0,0,0,0,0,0,0,1,0,23,27,12,7
Glasscock,15,51,36,15,34,15,0,0,2,0,0,0,0,0,0,0,21,10,15,8
Glasscock,16,42,21,21,20,21,0,0,1,0,0,0,0,0,0,0,13,17,12,4
Glasscock,17,27,19,8,19,8,0,0,0,0,0,0,0,0,0,0,17,8,2,0
Glasscock,18,22,4,18,4,18,0,0,0,0,0,0,0,0,0,0,3,15,2,1
Goliad,5,390,194,196,167,177,17,12,2,1,3,1,0,0,6,4,119,90,77,106
Goliad,6,407,222,185,199,175,14,6,1,1,0,0,0,0,7,4,112,105,108,80
Goliad,7,386,198,188,173,176,12,5,8,5,3,4,0,0,0,0,117,117,76,71
Goliad,8,451,215,236,189,231,19,4,1,2,3,1,0,0,1,0,134,147,78,89
Goliad,9,361,181,180,165,158,8,16,4,1,1,1,0,0,2,5,116,120,63,60
Goliad,10,484,234,250,215,233,14,9,2,5,0,1,0,1,3,1,138,146,93,104
Goliad,11,479,249,230,218,215,12,8,9,4,9,4,0,0,0,0,157,166,86,64
Goliad,12,527,255,272,233,258,10,7,4,5,0,0,1,0,5,4,181,188,72,84
Goliad,13,636,322,314,301,294,10,15,2,3,2,2,0,0,7,0,227,229,95,85
Goliad,14,620,284,336,272,315,9,18,1,2,0,1,0,0,2,0,217,262,67,74
Goliad,15,520,282,238,263,224,11,10,3,3,1,1,0,0,4,0,221,178,61,60
Goliad,16,325,142,183,124,173,17,10,0,0,0,0,0,0,0,1,105,140,34,44
Goliad,17,192,91,101,90,99,0,1,1,0,0,1,0,0,0,0,77,75,15,27
Goliad,18,252,85,167,82,155,2,9,1,1,0,1,0,0,1,0,61,103,25,66
Gonzales,5,1303,730,573,605,500,95,55,15,8,4,1,2,0,6,12,305,232,416,341
Gonzales,6,1313,662,651,557,590,68,30,23,11,0,4,0,2,14,14,313,264,343,387
Gonzales,7,1230,582,648,493,575,74,49,8,7,5,8,0,0,2,9,243,293,336,357
Gonzales,8,1187,658,529,584,462,51,46,11,10,1,7,2,1,9,3,307,221,348,308
Gonzales,9,1172,558,614,482,545,37,38,9,12,24,13,2,0,2,8,215,295,337,321
Gonzales,10,1124,557,567,499,508,35,36,20,16,0,3,0,0,3,4,261,272,292,295
Gonzales,11,1182,619,563,528,505,42,33,25,14,9,3,0,1,10,12,329,294,279,269
Gonzales,12,1380,683,697,627,607,36,63,10,16,5,8,1,0,3,4,378,407,303,292
Gonzales,13,1326,699,627,617,560,56,47,23,11,1,1,0,1,2,7,420,421,278,206
Gonzales,14,1079,547,532,485,480,53,39,4,5,0,4,0,4,4,1,374,384,168,148
Gonzales,15,950,471,479,424,456,24,21,8,1,4,0,1,0,8,3,337,333,133,146
Gonzales,16,692,316,376,292,347,21,26,3,1,0,0,1,0,0,1,236,287,80,89
Gonzales,17,566,242,324,232,297,5,23,3,1,0,2,0,0,2,1,174,251,65,73
Gonzales,18,387,159,228,133,210,23,17,1,1,0,0,0,0,2,0,118,171,42,57
Gray,5,1166,635,531,552,472,52,38,5,7,5,0,0,0,17,18,373,310,257,221
Gray,6,1572,927,645,772,592,122,23,11,11,8,1,0,0,11,21,546,439,378,206
Gray,7,1391,799,592,677,576,85,7,19,0,3,8,0,1,8,7,519,400,273,192
Gray,8,1451,791,660,661,605,106,16,8,25,9,9,0,0,3,9,535,439,251,222
Gray,9,1484,912,572,751,531,126,29,12,5,4,9,0,0,12,5,595,375,310,198
Gray,10,1324,823,501,674,475,125,7,9,12,3,2,0,0,10,7,586,373,234,128
Gray,11,1322,765,557,656,510,82,22,10,6,4,13,0,0,7,12,540,411,218,146
Gray,12,1314,733,581,633,537,81,7,7,18,2,6,0,0,10,13,567,461,168,120
Gray,13,1280,654,626,605,587,35,25,3,7,4,1,0,0,5,8,514,542,136,84
Gray,14,1077,524,553,484,517,14,16,16,9,4,2,0,0,3,12,437,496,80,58
Gray,15,818,394,424,359,386,20,18,4,10,1,5,0,0,8,7,344,380,49,45
Gray,16,706,301,405,271,391,14,5,10,2,1,2,0,0,5,5,277,370,24,36
Gray,17,501,233,268,217,252,4,4,9,6,0,1,1,0,2,5,209,246,24,22
Gray,18,439,175,264,169,251,3,6,1,2,1,1,0,0,1,4,163,256,12,8
Grayson,5,8296,4118,4178,3377,3518,340,307,87,90,152,115,4,8,156,142,3288,3298,831,884
Grayson,6,8680,4411,4269,3714,3655,334,345,104,80,140,67,2,7,116,116,3690,3544,718,727
Grayson,7,8358,4147,4211,3483,3615,354,325,116,103,88,72,5,4,99,94,3426,3544,713,667
Grayson,8,8587,4193,4394,3648,3811,267,272,86,91,91,120,2,2,98,99,3353,3724,837,670
Grayson,9,7778,3814,3964,3399,3467,244,286,71,76,50,65,4,2,41,73,3230,3431,577,534
Grayson,10,8248,3984,4264,3587,3764,186,227,77,112,55,79,2,2,73,84,3447,3729,532,537
Grayson,11,8209,3997,4212,3556,3835,245,209,81,72,45,41,5,5,62,53,3438,3710,560,508
Grayson,12,9571,4694,4877,4295,4367,215,287,78,97,47,48,4,2,54,77,4247,4497,441,381
Grayson,13,9790,4689,5101,4241,4590,272,301,71,82,47,67,1,2,57,59,4377,4796,313,307
Grayson,14,7879,3703,4176,3404,3831,186,165,44,81,18,44,1,4,44,57,3479,3966,215,211
Grayson,15,6686,3115,3571,2874,3298,148,188,56,40,5,26,0,0,26,25,2977,3466,135,105
Grayson,16,4679,2160,2519,2028,2313,69,96,17,41,15,27,1,4,19,49,2089,2461,61,58
Grayson,17,2963,1286,1677,1213,1565,37,74,14,10,10,19,0,0,11,10,1239,1631,45,46
Grayson,18,2716,1011,1705,958,1627,22,51,14,17,1,4,0,0,14,8,966,1644,43,64
Gregg,5,8420,4459,3961,3205,2713,993,979,35,57,76,60,6,4,137,155,3407,3048,1043,915
Gregg,6,8912,4333,4579,3041,3257,1022,1114,86,46,90,65,9,7,82,93,3398,3623,928,957
Gregg,7,8149,4026,4123,2998,2960,869,989,34,23,60,87,9,1,52,67,3151,3355,868,768
Gregg,8,8063,3915,4148,3007,3022,724,914,35,33,80,112,4,3,62,67,3005,3322,905,828
Gregg,9,7380,3630,3750,2815,2678,665,905,45,38,43,63,2,5,57,64,2781,3108,843,642
Gregg,10,6713,3189,3524,2376,2530,683,841,41,46,51,76,13,6,21,29,2486,2908,700,618
Gregg,11,6812,3385,3427,2543,2592,695,724,45,24,53,43,3,6,44,40,2726,2997,656,430
Gregg,12,7451,3376,4075,2602,2968,646,949,41,34,48,86,7,4,30,36,2865,3633,508,445
Gregg,13,7730,3823,3907,2931,2975,770,801,50,39,35,39,2,1,29,58,3424,3636,395,272
Gregg,14,6236,2819,3417,2252,2674,480,678,31,14,22,38,2,1,27,17,2621,3187,193,233
Gregg,15,4951,2244,2707,1817,2151,376,469,10,40,21,36,1,0,14,16,2119,2583,120,124
Gregg,16,3597,1530,2067,1251,1759,213,268,12,14,30,15,0,0,23,12,1480,1993,44,73
Gregg,17,2482,938,1544,790,1318,121,204,8,8,6,4,2,1,11,9,884,1463,56,83
Gregg,18,2649,944,1705,830,1470,102,200,6,7,2,6,0,0,4,22,894,1667,49,38
Grimes,5,1757,1048,709,735,581,236,95,38,12,9,3,1,0,27,20,681,466,365,244
Grimes,6,2043,1303,740,929,599,318,139,15,4,18,1,5,0,10,5,936,529,348,211
Grimes,7,1869,1053,816,811,682,221,102,5,15,4,1,1,1,12,14,786,565,268,253
Grimes,8,1892,1106,786,865,657,205,103,16,14,1,3,1,0,15,12,799,567,299,219
Grimes,9,1723,1021,702,806,574,190,103,11,2,4,14,1,0,6,12,712,499,305,203
Grimes,10,1765,1025,740,831,625,168,92,9,13,6,7,0,0,10,4,776,556,248,184
Grimes,11,1816,1004,812,771,683,209,110,9,4,4,3,0,4,8,11,757,613,242,201
Grimes,12,2038,1146,892,911,729,188,130,6,16,8,16,4,0,19,11,943,732,190,164
Grimes,13,2088,1033,1055,835,879,170,139,14,9,4,5,0,0,10,23,859,948,174,106
Grimes,14,1804,956,848,834,731,95,108,9,6,1,0,8,0,8,4,819,761,135,88
Grimes,15,1415,721,694,618,605,96,81,3,4,1,0,0,1,1,5,644,622,73,72
Grimes,16,1025,530,495,470,423,33,53,10,16,1,1,0,0,7,11,471,442,49,53
Grimes,17,568,283,285,255,253,25,26,0,1,1,0,0,0,2,5,253,261,29,24
Grimes,18,572,202,370,171,313,26,44,0,3,0,2,0,3,4,6,190,350,12,20
Guadalupe,5,10385,5358,5027,4464,4204,531,458,44,53,92,94,14,25,209,197,2845,2598,2510,2430
Guadalupe,6,10570,5268,5302,4439,4479,428,457,42,71,128,109,13,12,209,183,2896,2963,2355,2339
Guadalupe,7,11596,5848,5748,4992,4935,537,459,79,61,103,132,7,20,124,147,3324,3426,2512,2324
Guadalupe,8,12590,6321,6269,5400,5334,594,558,41,63,112,148,28,30,144,138,3621,3646,2695,2624
Guadalupe,9,12070,5985,6085,5024,5112,623,555,79,67,100,151,22,15,131,191,3572,3686,2405,2400
Guadalupe,10,11488,5732,5756,4806,4783,670,591,64,79,90,179,10,16,86,114,3474,3502,2257,2257
Guadalupe,11,10631,5228,5403,4296,4554,671,551,56,39,114,179,14,16,73,68,3512,3514,1710,1891
Guadalupe,12,10887,5266,5621,4356,4693,651,620,47,53,111,176,15,11,82,72,3672,3874,1583,1747
Guadalupe,13,9440,4521,4919,3910,4271,427,414,42,39,85,135,7,4,48,58,3239,3499,1274,1423
Guadalupe,14,7938,3716,4222,3273,3669,332,302,26,31,33,151,9,17,39,56,2661,3125,1047,1098
Guadalupe,15,6722,3134,3588,2838,3203,196,225,28,33,24,98,4,5,44,24,2341,2619,791,971
Guadalupe,16,4620,2120,2500,1950,2246,113,152,15,24,8,56,0,1,35,20,1621,1881,494,621
Guadalupe,17,2761,1205,1556,1096,1413,62,89,13,16,25,29,2,2,6,8,921,1200,281,357
Guadalupe,18,2627,1014,1613,931,1463,47,90,11,16,13,29,2,0,9,16,775,1236,239,378
Hale,5,2636,1548,1088,1288,1001,196,56,25,8,20,7,2,5,12,16,633,349,908,740
Hale,6,2430,1405,1025,1181,943,160,34,11,35,20,4,3,1,24,14,528,312,862,714
Hale,7,2319,1300,1019,1103,918,152,63,12,24,12,3,0,3,20,9,476,378,822,642
Hale,8,2163,1158,1005,1011,941,96,26,13,24,13,11,2,0,21,5,453,347,700,658
Hale,9,1884,1042,842,923,771,76,40,24,14,2,10,2,4,14,4,371,278,671,564
Hale,10,1895,1000,895,873,815,65,35,31,22,6,11,9,4,14,10,408,299,584,598
Hale,11,1777,911,866,836,800,51,37,8,12,4,8,1,1,10,9,420,366,489,500
Hale,12,1802,916,886,825,814,44,37,25,22,6,4,1,1,13,10,453,396,461,490
Hale,13,1773,831,942,732,872,64,51,15,13,6,4,1,0,12,3,409,506,417,436
Hale,14,1448,751,697,688,645,40,26,14,15,2,2,1,0,4,11,433,380,316,320
Hale,15,1136,524,612,504,567,9,30,3,8,1,4,0,1,6,3,276,365,248,247
Hale,16,976,473,503,437,463,13,21,12,12,0,1,1,0,8,8,333,312,136,192
Hale,17,564,247,317,228,288,8,12,4,6,5,7,0,0,1,5,159,223,86,94
Hale,18,583,234,349,219,325,8,14,2,3,0,3,0,2,6,1,150,258,86,92
Hall,5,168,97,71,84,67,9,4,1,0,0,1,0,0,2,0,48,44,48,27
Hall,6,150,83,67,68,52,9,12,2,2,1,0,1,1,0,2,40,39,43,29
Hall,7,108,48,60,31,56,11,2,1,0,1,0,0,0,2,4,16,25,29,35
Hall,8,160,75,85,67,69,4,13,2,3,0,0,0,0,0,2,38,46,37,39
Hall,9,150,65,85,52,81,11,3,1,2,0,0,0,0,0,0,37,51,28,34
Hall,10,169,93,76,90,72,1,2,2,1,0,0,0,0,0,1,45,38,46,38
Hall,11,196,88,108,77,85,10,22,0,0,0,1,0,0,0,1,57,77,30,30
Hall,12,214,115,99,93,96,16,5,1,1,2,0,0,0,0,0,86,86,26,14
Hall,13,211,109,102,99,89,10,10,0,0,0,1,0,0,0,2,73,81,35,21
Hall,14,194,82,112,70,100,4,5,3,9,0,0,0,0,1,2,69,84,11,30
Hall,15,184,82,102,73,91,8,9,1,2,0,0,0,0,0,0,64,91,19,11
Hall,16,155,63,92,53,86,7,4,1,0,1,1,0,0,1,1,59,86,4,6
Hall,17,107,63,44,51,39,10,4,0,0,0,0,0,0,1,2,58,36,4,8
Hall,18,85,38,47,34,41,4,3,0,1,0,0,0,0,1,1,28,41,12,6
Hamilton,5,425,255,170,232,159,4,0,8,4,1,2,0,0,9,6,161,149,95,23
Hamilton,6,414,201,213,167,196,9,10,16,5,4,2,0,0,3,2,160,147,37,76
Hamilton,7,466,255,211,237,201,4,1,3,13,4,1,2,0,0,0,202,176,48,36
Hamilton,8,532,276,256,254,234,1,6,12,2,2,8,0,1,8,4,223,233,53,24
Hamilton,9,397,204,193,192,184,0,5,7,1,4,1,0,0,1,2,178,162,25,31
Hamilton,10,465,210,255,192,238,4,1,4,7,4,9,1,0,2,3,177,210,28,46
Hamilton,11,414,219,195,192,191,9,1,6,2,1,0,0,0,8,4,171,175,39,21
Hamilton,12,638,333,305,308,279,7,8,7,12,3,6,0,0,4,4,311,272,19,35
Hamilton,13,597,289,308,282,302,0,1,4,2,3,1,0,0,0,2,265,288,23,20
Hamilton,14,567,264,303,256,293,1,0,2,6,1,1,0,0,3,4,251,287,12,16
Hamilton,15,561,291,270,286,258,1,0,3,4,1,4,0,0,0,4,267,260,27,10
Hamilton,16,413,179,234,172,225,0,0,3,4,0,0,0,0,1,8,177,224,0,10
Hamilton,17,307,160,147,154,148,0,0,1,0,4,0,0,0,0,0,151,142,8,5
Hamilton,18,339,113,226,111,222,0,0,0,4,0,1,0,0,1,0,107,223,5,3
Hansford,5,300,144,156,128,137,4,4,4,8,1,4,0,0,2,8,52,66,85,90
Hansford,6,326,156,170,145,165,3,0,1,3,0,0,0,0,7,2,40,65,120,106
Hansford,7,292,154,138,145,138,0,0,4,0,1,0,1,1,1,1,87,78,67,60
Hansford,8,271,150,121,141,112,5,4,4,4,0,0,0,0,0,1,65,55,85,65
Hansford,9,298,123,175,109,165,8,0,4,6,2,1,0,0,1,2,59,87,63,88
Hansford,10,333,195,138,188,130,1,1,5,4,0,0,0,0,0,4,108,88,87,51
Hansford,11,293,150,143,144,140,0,1,1,3,0,1,0,0,3,0,63,70,84,75
Hansford,12,333,181,152,171,144,3,2,4,8,0,0,0,0,1,0,92,78,87,74
Hansford,13,296,145,151,141,144,0,0,4,3,0,0,0,0,0,4,80,104,66,47
Hansford,14,242,137,105,135,103,1,1,0,1,0,0,0,0,1,0,112,66,26,41
Hansford,15,196,78,118,69,112,4,1,4,5,0,0,0,0,1,0,53,101,24,18
Hansford,16,147,67,80,67,77,0,1,0,1,0,0,0,0,0,1,53,66,14,14
Hansford,17,99,31,68,31,65,0,1,0,1,0,0,0,0,0,1,19,60,16,8
Hansford,18,143,44,99,39,97,0,1,4,0,0,0,0,0,1,1,40,92,3,7
Hardeman,5,253,144,109,120,104,14,0,1,1,1,0,0,0,4,8,97,66,43,44
Hardeman,6,185,94,91,77,89,7,4,0,0,0,0,0,0,8,0,60,48,30,44
Hardeman,7,196,92,104,77,91,9,10,1,0,0,1,0,0,4,3,62,72,29,32
Hardeman,8,295,156,139,140,121,14,4,1,6,0,0,0,0,1,8,115,84,41,55
Hardeman,9,223,99,124,93,118,2,4,3,2,0,1,0,0,0,0,72,92,22,32
Hardeman,10,239,120,119,94,105,22,5,4,1,1,2,0,0,1,4,95,102,25,18
Hardeman,11,228,114,114,102,98,7,14,1,1,0,1,0,0,3,1,102,87,15,27
Hardeman,12,239,132,107,128,98,2,7,0,1,0,0,0,0,2,1,96,90,40,17
Hardeman,13,250,120,130,109,126,8,3,0,1,2,0,0,0,1,0,110,108,12,22
Hardeman,14,300,147,153,137,143,6,8,2,0,1,1,0,0,1,1,125,144,23,11
Hardeman,15,210,102,108,94,101,3,2,1,0,1,4,0,0,1,3,93,91,8,17
Hardeman,16,181,80,101,76,93,2,8,0,0,0,0,0,0,1,1,72,82,7,21
Hardeman,17,128,65,63,60,55,4,8,0,1,0,0,0,0,0,0,62,62,2,1
Hardeman,18,130,56,74,53,68,2,2,0,2,0,0,0,0,1,2,48,66,7,8
Hardin,5,3205,1646,1559,1508,1410,100,116,6,9,11,7,0,0,20,18,1511,1451,133,108
Hardin,6,3592,1808,1784,1628,1637,130,88,13,7,11,21,0,0,22,35,1623,1626,183,160
Hardin,7,3827,1838,1989,1652,1830,110,106,26,14,21,24,1,0,26,17,1673,1892,159,99
Hardin,8,3683,1837,1846,1696,1663,93,109,13,13,8,52,1,0,13,22,1638,1720,188,126
Hardin,9,3605,1783,1822,1640,1658,78,117,4,10,35,15,2,1,23,22,1666,1706,111,118
Hardin,10,3550,1725,1825,1625,1687,67,99,17,10,6,20,0,1,8,10,1615,1719,108,106
Hardin,11,3471,1765,1706,1637,1584,59,68,29,13,14,13,0,0,23,31,1648,1622,112,84
Hardin,12,3826,1914,1912,1717,1746,139,117,12,9,21,25,0,2,25,13,1826,1841,81,72
Hardin,13,4049,1930,2119,1801,1953,86,123,18,18,11,16,0,0,12,11,1857,2076,67,43
Hardin,14,3239,1556,1683,1429,1545,94,103,8,8,9,16,0,0,12,15,1487,1620,65,64
Hardin,15,2678,1288,1390,1220,1312,51,65,5,5,6,1,0,1,5,7,1259,1361,28,29
Hardin,16,1881,781,1100,717,1005,34,74,4,9,1,7,4,0,19,7,759,1065,19,36
Hardin,17,1186,483,703,436,661,36,31,4,0,1,5,0,0,3,9,469,713,9,0
Hardin,18,1070,403,667,389,629,10,25,0,4,1,4,0,2,2,4,383,663,19,4
Harris,5,312080,157760,154320,109576,105559,31565,32906,2011,1963,10585,10279,206,197,3793,3440,76128,75265,81616,79116
Harris,6,378946,190198,188748,128543,122065,41063,45176,2242,2189,14124,15127,244,220,3968,3985,103010,106092,87148,82695
Harris,7,376269,190546,185723,131478,119851,37499,43342,2337,1969,15790,16844,313,268,3095,3483,105445,110233,85026,75492
Harris,8,359293,182087,177206,128229,118546,33776,38414,2546,1785,14521,15143,247,266,2767,3053,97966,101257,84111,75951
Harris,9,322000,162092,159908,116174,107495,29249,34479,2111,1699,11974,13376,261,248,2298,2636,83542,88345,78505,71568
Harris,10,308194,153009,155185,108904,105015,27341,32345,1963,1702,12577,13861,162,229,2060,2035,82883,87178,70175,68093
Harris,11,276280,136158,140122,97830,95866,23799,28767,1672,1459,11196,12213,143,152,1501,1682,77819,83659,58365,56523
Harris,12,266401,131193,135208,94651,92716,23324,28613,1444,1338,10261,10968,125,135,1375,1451,81957,87576,49325,47769
Harris,13,243705,117279,126426,84682,86500,21452,27667,1125,944,8836,10047,62,61,1109,1220,80282,88877,37066,37586
Harris,14,192700,90213,102487,65255,70223,16044,21873,665,750,7279,8726,48,55,916,866,64922,74872,25334,27664
Harris,15,143334,65809,77525,47819,54101,11157,15461,515,463,5745,6782,28,39,519,705,49800,59579,15985,17951
Harris,16,91733,40348,51385,29802,36811,6020,9700,229,341,3982,4216,1,11,311,309,31572,40010,8772,11382
Harris,17,54859,22891,31968,16963,23194,3382,5871,102,128,2241,2584,3,17,191,183,17655,24935,5230,7033
Harris,18,54267,19730,34537,14977,25837,2714,5883,99,156,1794,2439,2,3,132,231,15467,27312,4246,7238
Harrison,5,4092,2054,2038,1484,1378,471,579,30,18,15,9,4,3,49,52,1676,1625,377,417
Harrison,6,3906,1878,2028,1374,1462,450,485,18,28,11,16,5,0,19,38,1543,1692,333,336
Harrison,7,4065,1998,2067,1538,1591,391,394,16,33,8,16,5,2,37,34,1712,1762,278,306
Harrison,8,4169,1980,2189,1521,1626,402,471,14,29,25,30,3,4,15,29,1697,1881,280,309
Harrison,9,3864,1862,2002,1448,1453,349,458,21,57,9,19,7,2,25,16,1580,1736,277,266
Harrison,10,3921,1988,1933,1541,1488,373,369,39,25,18,16,1,3,14,34,1711,1728,279,205
